0	0	1
0.0044045	0.00440449	0.99999
0.0124925	0.0124921	0.999922
0.0206686	0.0206671	0.999786
0.0288345	0.0288305	0.999584
0.0370025	0.036994	0.999315
0.0451711	0.0451557	0.99898
0.0533404	0.0533151	0.998578
0.0615105	0.0614717	0.998109
0.0696813	0.069625	0.997573
0.0778529	0.0777743	0.996971
0.0860252	0.0859192	0.996302
0.0941983	0.0940591	0.995567
0.102372	0.102193	0.994765
0.110547	0.110322	0.993896
0.118722	0.118443	0.992961
0.126898	0.126558	0.991959
0.135075	0.134665	0.990891
0.143252	0.142763	0.989757
0.151431	0.150853	0.988556
0.15961	0.158933	0.987289
0.16779	0.167004	0.985956
0.17597	0.175064	0.984557
0.184152	0.183113	0.983092
0.192334	0.19115	0.981561
0.200517	0.199176	0.979964
0.2087	0.207189	0.978301
0.216885	0.215188	0.976573
0.22507	0.223174	0.974779
0.233256	0.231146	0.972919
0.241442	0.239103	0.970994
0.24963	0.247045	0.969004
0.257818	0.254971	0.966949
0.266007	0.262881	0.964828
0.274197	0.270774	0.962643
0.282387	0.278649	0.960393
0.290578	0.286506	0.958078
0.29877	0.294345	0.955699
0.306963	0.302165	0.953256
0.315157	0.309965	0.950748
0.323351	0.317746	0.948176
0.331546	0.325505	0.94554
0.339742	0.333244	0.942841
0.347939	0.340961	0.940078
0.356136	0.348655	0.937251
0.364334	0.356327	0.934361
0.372533	0.363976	0.931408
0.380733	0.371601	0.928393
0.388933	0.379202	0.925314
0.397135	0.386778	0.922173
0.405337	0.394328	0.91897
0.413539	0.401853	0.915704
0.421743	0.409351	0.912377
0.429947	0.416823	0.908988
0.438153	0.424267	0.905537
0.446359	0.431684	0.902025
0.454565	0.439072	0.898452
0.462773	0.446431	0.894818
0.470981	0.453761	0.891124
0.47919	0.461061	0.887369
0.4874	0.46833	0.883553
0.495611	0.475569	0.879678
0.503822	0.482776	0.875744
0.512034	0.489952	0.87175
0.520247	0.497095	0.867696
0.528461	0.504205	0.863584
0.536676	0.511282	0.859413
0.544891	0.518325	0.855184
0.553107	0.525334	0.850896
0.561324	0.532308	0.846551
0.569542	0.539247	0.842148
0.577761	0.54615	0.837688
0.58598	0.553016	0.83317
0.5942	0.559846	0.828596
0.602421	0.566639	0.823966
0.610643	0.573394	0.819279
0.618866	0.580111	0.814537
0.627089	0.58679	0.809739
0.635313	0.59343	0.804886
0.643538	0.60003	0.799978
0.651764	0.60659	0.795015
0.65999	0.613109	0.789998
0.668218	0.619588	0.784927
0.676446	0.626025	0.779803
0.684675	0.632421	0.774625
0.692905	0.638775	0.769394
0.701135	0.645086	0.76411
0.709367	0.651353	0.758775
0.717599	0.657578	0.753387
0.725832	0.663758	0.747948
0.734066	0.669894	0.742457
0.7423	0.675985	0.736916
0.750536	0.682031	0.731324
0.758772	0.688031	0.725681
0.767009	0.693985	0.71999
0.775247	0.699893	0.714248
0.783486	0.705753	0.708458
0.791725	0.711567	0.702619
0.799966	0.717332	0.696731
0.808207	0.72305	0.690796
0.816449	0.728718	0.684813
0.824692	0.734338	0.678783
0.832935	0.739909	0.672707
0.84118	0.74543	0.666584
0.849425	0.750901	0.660415
0.857671	0.756321	0.654201
0.865918	0.76169	0.647941
0.874166	0.767008	0.641637
0.882414	0.772275	0.635289
0.890664	0.777489	0.628896
0.898914	0.782651	0.62246
0.907165	0.787761	0.615982
0.915417	0.792817	0.60946
0.92367	0.797819	0.602897
0.931923	0.802768	0.596291
0.940178	0.807663	0.589645
0.948433	0.812503	0.582957
0.956689	0.817288	0.576229
0.964946	0.822018	0.569461
0.973204	0.826692	0.562654
0.981462	0.831311	0.555808
0.989722	0.835873	0.548923
0.997982	0.840379	0.541999
1.00624	0.844828	0.535039
1.0145	0.849219	0.528041
1.02277	0.853553	0.521006
1.03103	0.857829	0.513935
1.0393	0.862047	0.506828
1.04756	0.866207	0.499685
1.05583	0.870308	0.492508
1.06409	0.87435	0.485296
1.07236	0.878332	0.478051
1.08063	0.882255	0.470772
1.0889	0.886118	0.46346
1.09717	0.88992	0.456116
1.10544	0.893663	0.448739
1.11371	0.897344	0.441332
1.12199	0.900964	0.433893
1.13026	0.904523	0.426424
1.13854	0.908021	0.418925
1.14681	0.911457	0.411396
1.15509	0.91483	0.403838
1.16336	0.918142	0.396252
1.17164	0.92139	0.388638
1.17992	0.924576	0.380997
1.1882	0.927699	0.373329
1.19648	0.930759	0.365634
1.20476	0.933755	0.357913
1.21305	0.936687	0.350167
1.22133	0.939555	0.342397
1.22961	0.94236	0.334602
1.2379	0.945099	0.326783
1.24618	0.947775	0.318941
1.25447	0.950385	0.311076
1.26276	0.952931	0.303189
1.27105	0.955411	0.29528
1.27934	0.957826	0.28735
1.28763	0.960175	0.2794
1.29592	0.962458	0.271429
1.30421	0.964676	0.263439
1.3125	0.966827	0.25543
1.3208	0.968913	0.247403
1.32909	0.970931	0.239358
1.33739	0.972884	0.231295
1.34568	0.974769	0.223216
1.35398	0.976588	0.21512
1.36228	0.978339	0.207009
1.37058	0.980023	0.198883
1.37888	0.98164	0.190742
1.38718	0.98319	0.182587
1.39548	0.984672	0.174419
1.40378	0.986086	0.166237
1.41209	0.987432	0.158044
1.42039	0.988711	0.149838
1.4287	0.989921	0.141622
1.437	0.991063	0.133395
1.44531	0.992137	0.125157
1.45362	0.993142	0.11691
1.46193	0.99408	0.108655
1.47024	0.994948	0.10039
1.47855	0.995748	0.0921182
1.48686	0.996479	0.0838389
1.49517	0.997142	0.0755529
1.50348	0.997735	0.0672608
1.5118	0.99826	0.0589631
1.52011	0.998716	0.0506605
1.52843	0.999103	0.0423534
1.53675	0.99942	0.0340426
1.54507	0.999669	0.0257284
1.55338	0.999848	0.0174116
1.5617	0.999959	0.00909261
1.57002	1	0.000772124
1.57835	0.999972	-0.00754933
1.58667	0.999874	-0.0158712
1.59499	0.999707	-0.0241928
1.60332	0.999471	-0.0325137
1.61164	0.999166	-0.0408333
1.61997	0.998791	-0.0491509
1.62829	0.998347	-0.0574661
1.63662	0.997834	-0.0657782
1.64495	0.997252	-0.0740866
1.65328	0.9966	-0.0823908
1.66161	0.995879	-0.0906902
1.66994	0.995089	-0.0989843
1.67828	0.99423	-0.107272
1.68661	0.993301	-0.115554
1.69494	0.992304	-0.123828
1.70328	0.991237	-0.132095
1.71161	0.990101	-0.140354
1.71995	0.988897	-0.148603
1.72829	0.987623	-0.156844
1.73663	0.986281	-0.165074
1.74497	0.98487	-0.173294
1.75331	0.983391	-0.181502
1.76165	0.981842	-0.189699
1.76999	0.980225	-0.197884
1.77834	0.97854	-0.206056
1.78668	0.976787	-0.214214
1.79503	0.974965	-0.222358
1.80338	0.973075	-0.230488
1.81172	0.971117	-0.238603
1.82007	0.969092	-0.246701
1.82842	0.966998	-0.254784
1.83677	0.964837	-0.26285
1.84512	0.962608	-0.270898
1.85347	0.960312	-0.278929
1.86183	0.957948	-0.28694
1.87018	0.955518	-0.294933
1.87854	0.95302	-0.302906
1.88689	0.950456	-0.310859
1.89525	0.947825	-0.318791
1.90361	0.945128	-0.326702
1.91197	0.942364	-0.33459
1.92033	0.939534	-0.342457
1.92869	0.936638	-0.3503
1.93705	0.933676	-0.358119
1.94541	0.930648	-0.365915
1.95378	0.927555	-0.373686
1.96214	0.924397	-0.381431
1.97051	0.921174	-0.389151
1.97887	0.917886	-0.396844
1.98724	0.914533	-0.404511
1.99561	0.911116	-0.41215
2.00398	0.907635	-0.419761
2.01235	0.904089	-0.427344
2.02072	0.90048	-0.434897
2.02909	0.896808	-0.442421
2.03747	0.893072	-0.449915
2.04584	0.889273	-0.457378
2.05422	0.885411	-0.46481
2.06259	0.881486	-0.47221
2.07097	0.8775	-0.479578
2.07935	0.873451	-0.486913
2.08773	0.86934	-0.494214
2.09611	0.865168	-0.501482
2.10449	0.860935	-0.508716
2.11287	0.85664	-0.515914
2.12125	0.852285	-0.523077
2.12964	0.84787	-0.530205
2.13802	0.843394	-0.537296
2.14641	0.838859	-0.544349
2.1548	0.834264	-0.551366
2.16319	0.829609	-0.558344
2.17157	0.824896	-0.565284
2.17996	0.820124	-0.572186
2.18836	0.815294	-0.579047
2.19675	0.810406	-0.585869
2.20514	0.80546	-0.59265
2.21354	0.800457	-0.59939
2.22193	0.795397	-0.606089
2.23033	0.79028	-0.612746
2.23872	0.785107	-0.61936
2.24712	0.779878	-0.625932
2.25552	0.774593	-0.63246
2.26392	0.769253	-0.638944
2.27232	0.763858	-0.645384
2.28073	0.758408	-0.65178
2.28913	0.752905	-0.65813
2.29753	0.747347	-0.664434
2.30594	0.741736	-0.670692
2.31434	0.736072	-0.676904
2.32275	0.730355	-0.683068
2.33116	0.724585	-0.689185
2.33957	0.718764	-0.695254
2.34798	0.712891	-0.701274
2.35639	0.706968	-0.707246
2.3648	0.700993	-0.713168
2.37322	0.694968	-0.719041
2.38163	0.688893	-0.724863
2.39005	0.682769	-0.730635
2.39846	0.676595	-0.736355
2.40688	0.670373	-0.742024
2.4153	0.664102	-0.747642
2.42372	0.657784	-0.753207
2.43214	0.651418	-0.758719
2.44056	0.645005	-0.764178
2.44899	0.638546	-0.769584
2.45741	0.632041	-0.774935
2.46583	0.625489	-0.780233
2.47426	0.618893	-0.785475
2.48269	0.612252	-0.790663
2.49111	0.605567	-0.795795
2.49954	0.598837	-0.800871
2.50797	0.592065	-0.80589
2.51641	0.585249	-0.810854
2.52484	0.578391	-0.81576
2.53327	0.571491	-0.820608
2.54171	0.56455	-0.825399
2.55014	0.557567	-0.830132
2.55858	0.550544	-0.834806
2.56701	0.543481	-0.839422
2.57545	0.536378	-0.843978
2.58389	0.529236	-0.848475
2.59233	0.522055	-0.852912
2.60078	0.514837	-0.857288
2.60922	0.507581	-0.861604
2.61766	0.500287	-0.86586
2.62611	0.492957	-0.870054
2.63455	0.485591	-0.874186
2.643	0.47819	-0.878257
2.65145	0.470753	-0.882265
2.6599	0.463282	-0.886211
2.66835	0.455776	-0.890094
2.6768	0.448238	-0.893914
2.68525	0.440666	-0.897671
2.69371	0.433062	-0.901364
2.70216	0.425425	-0.904993
2.71062	0.417758	-0.908558
2.71907	0.410059	-0.912059
2.72753	0.402331	-0.915494
2.73599	0.394572	-0.918865
2.74445	0.386784	-0.92217
2.75291	0.378968	-0.92541
2.76137	0.371123	-0.928584
2.76984	0.363251	-0.931691
2.7783	0.355352	-0.934733
2.78677	0.347426	-0.937707
2.79523	0.339474	-0.940615
2.8037	0.331497	-0.943456
2.81217	0.323495	-0.94623
2.82064	0.315469	-0.948936
2.82911	0.307419	-0.951574
2.83758	0.299347	-0.954144
2.84606	0.291251	-0.956647
2.85453	0.283134	-0.95908
2.86301	0.274995	-0.961446
2.87149	0.266835	-0.963742
2.87996	0.258655	-0.96597
2.88844	0.250455	-0.968128
2.89692	0.242237	-0.970217
2.9054	0.233999	-0.972237
2.91389	0.225744	-0.974187
2.92237	0.217472	-0.976067
2.93085	0.209182	-0.977877
2.93934	0.200877	-0.979616
2.94783	0.192556	-0.981286
2.95631	0.18422	-0.982885
2.9648	0.17587	-0.984413
2.97329	0.167505	-0.985871
2.98179	0.159128	-0.987258
