1.99	10.4229
2	10.4231
2.01	10.4233
2.02	10.4237
2.03	10.4241
2.04	10.4246
2.05	10.4252
2.06	10.4259
2.07	10.4266
2.08	10.4275
2.09	10.4284
2.1	10.4294
2.11	10.4305
2.12	10.4317
2.13	10.433
2.14	10.4344
2.15	10.4359
2.16	10.4375
2.17	10.4392
2.18	10.441
2.19	10.4429
2.2	10.4449
2.21	10.4471
2.22	10.4493
2.23	10.4517
2.24	10.4541
2.25	10.4567
2.26	10.4594
2.27	10.4622
2.28	10.4652
2.29	10.4683
2.3	10.4715
2.31	10.4748
2.32	10.4782
2.33	10.4818
2.34	10.4856
2.35	10.4894
2.36	10.4934
2.37	10.4976
2.38	10.5019
2.39	10.5063
2.4	10.5109
2.41	10.5156
2.42	10.5205
2.43	10.5255
2.44	10.5307
2.45	10.536
2.46	10.5415
2.47	10.5472
2.48	10.553
2.49	10.559
2.5	10.5652
2.51	10.5715
2.52	10.578
2.53	10.5847
2.54	10.5915
2.55	10.5985
2.56	10.6057
2.57	10.6131
2.58	10.6207
2.59	10.6284
2.6	10.6364
2.61	10.6445
2.62	10.6528
2.63	10.6613
2.64	10.67
2.65	10.6789
2.66	10.688
2.67	10.6972
2.68	10.7067
2.69	10.7164
2.7	10.7263
2.71	10.7364
2.72	10.7467
2.73	10.7572
2.74	10.7679
2.75	10.7788
2.76	10.7899
2.77	10.8013
2.78	10.8128
2.79	10.8246
2.8	10.8366
2.81	10.8488
2.82	10.8613
2.83	10.8739
2.84	10.8868
2.85	10.8999
2.86	10.9132
2.87	10.9267
2.88	10.9405
2.89	10.9545
2.9	10.9687
2.91	10.9832
2.92	10.9978
2.93	11.0128
2.94	11.0279
2.95	11.0433
2.96	11.0589
2.97	11.0747
2.98	11.0908
2.99	11.1071
3	11.1237
3.01	11.1404
3.02	11.1575
3.03	11.1747
3.04	11.1922
3.05	11.2099
3.06	11.2279
3.07	11.2461
3.08	11.2646
3.09	11.2833
3.1	11.3022
3.11	11.3213
3.12	11.3408
3.13	11.3604
3.14	11.3803
3.15	11.4004
3.16	11.4208
3.17	11.4414
3.18	11.4622
3.19	11.4833
3.2	11.5046
3.21	11.5262
3.22	11.548
3.23	11.57
3.24	11.5923
3.25	11.6148
3.26	11.6375
3.27	11.6605
3.28	11.6837
3.29	11.7072
3.3	11.7308
3.31	11.7548
3.32	11.7789
3.33	11.8033
3.34	11.8279
3.35	11.8528
3.36	11.8779
3.37	11.9032
3.38	11.9287
3.39	11.9545
3.4	11.9804
3.41	12.0067
3.42	12.0331
3.43	12.0598
3.44	12.0866
3.45	12.1137
3.46	12.1411
3.47	12.1686
3.48	12.1963
3.49	12.2243
3.5	12.2525
3.51	12.2809
3.52	12.3095
3.53	12.3383
3.54	12.3673
3.55	12.3966
3.56	12.426
3.57	12.4556
3.58	12.4855
3.59	12.5155
3.6	12.5457
3.61	12.5761
3.62	12.6068
3.63	12.6376
3.64	12.6686
3.65	12.6997
3.66	12.7311
3.67	12.7627
3.68	12.7944
3.69	12.8263
3.7	12.8584
3.71	12.8907
3.72	12.9231
3.73	12.9557
3.74	12.9885
3.75	13.0214
3.76	13.0545
3.77	13.0878
3.78	13.1212
3.79	13.1548
3.8	13.1885
3.81	13.2224
3.82	13.2564
3.83	13.2906
3.84	13.3249
3.85	13.3594
3.86	13.3939
3.87	13.4287
3.88	13.4635
3.89	13.4985
3.9	13.5336
3.91	13.5689
3.92	13.6042
3.93	13.6397
3.94	13.6753
3.95	13.711
3.96	13.7468
3.97	13.7827
3.98	13.8187
3.99	13.8548
4	13.891
4.01	13.9273
4.02	13.9637
4.03	14.0001
4.04	14.0367
4.05	14.0733
4.06	14.11
4.07	14.1468
4.08	14.1837
4.09	14.2206
4.1	14.2576
4.11	14.2946
4.12	14.3317
4.13	14.3689
4.14	14.4061
4.15	14.4433
4.16	14.4806
4.17	14.5179
4.18	14.5553
4.19	14.5927
4.2	14.6301
4.21	14.6676
4.22	14.705
4.23	14.7425
4.24	14.78
4.25	14.8175
4.26	14.855
4.27	14.8925
4.28	14.93
4.29	14.9675
4.3	15.005
4.31	15.0425
4.32	15.08
4.33	15.1174
4.34	15.1549
4.35	15.1923
4.36	15.2296
4.37	15.2669
4.38	15.3042
4.39	15.3415
4.4	15.3787
4.41	15.4158
4.42	15.4529
4.43	15.4899
4.44	15.5269
4.45	15.5638
4.46	15.6006
4.47	15.6374
4.48	15.6741
4.49	15.7106
4.5	15.7471
4.51	15.7836
4.52	15.8199
4.53	15.8561
4.54	15.8922
4.55	15.9282
4.56	15.9641
4.57	15.9999
4.58	16.0356
4.59	16.0711
4.6	16.1065
4.61	16.1418
4.62	16.177
4.63	16.212
4.64	16.2468
4.65	16.2816
4.66	16.3161
4.67	16.3505
4.68	16.3848
4.69	16.4189
4.7	16.4528
4.71	16.4866
4.72	16.5201
4.73	16.5535
4.74	16.5868
4.75	16.6198
4.76	16.6526
4.77	16.6853
4.78	16.7177
4.79	16.7499
4.8	16.782
4.81	16.8138
4.82	16.8454
4.83	16.8768
4.84	16.908
4.85	16.9389
4.86	16.9696
4.87	17.0001
4.88	17.0303
4.89	17.0603
4.9	17.09
4.91	17.1195
4.92	17.1488
4.93	17.1778
4.94	17.2065
4.95	17.235
4.96	17.2631
4.97	17.2911
4.98	17.3187
4.99	17.3461
5	17.3731
5.01	17.3999
5.02	17.4264
5.03	17.4526
5.04	17.4785
5.05	17.5041
5.06	17.5294
5.07	17.5544
5.08	17.5791
5.09	17.6035
5.1	17.6275
5.11	17.6512
5.12	17.6746
5.13	17.6977
5.14	17.7204
5.15	17.7428
5.16	17.7648
5.17	17.7865
5.18	17.8079
5.19	17.8289
5.2	17.8495
5.21	17.8698
5.22	17.8898
5.23	17.9093
5.24	17.9285
5.25	17.9474
5.26	17.9658
5.27	17.9839
5.28	18.0016
5.29	18.019
5.3	18.0359
5.31	18.0524
5.32	18.0686
5.33	18.0844
5.34	18.0997
5.35	18.1147
5.36	18.1293
5.37	18.1434
5.38	18.1572
5.39	18.1705
5.4	18.1835
5.41	18.196
5.42	18.2081
5.43	18.2197
5.44	18.231
5.45	18.2418
5.46	18.2522
5.47	18.2622
5.48	18.2717
5.49	18.2808
5.5	18.2894
5.51	18.2977
5.52	18.3054
5.53	18.3127
5.54	18.3196
5.55	18.3261
5.56	18.332
5.57	18.3375
5.58	18.3426
5.59	18.3472
5.6	18.3514
5.61	18.355
5.62	18.3583
5.63	18.361
5.64	18.3633
5.65	18.3651
5.66	18.3665
5.67	18.3673
5.68	18.3677
5.69	18.3677
5.7	18.3671
5.71	18.3661
5.72	18.3646
5.73	18.3626
5.74	18.3601
5.75	18.3571
5.76	18.3537
5.77	18.3498
5.78	18.3453
5.79	18.3404
5.8	18.335
5.81	18.3291
5.82	18.3227
5.83	18.3159
5.84	18.3085
5.85	18.3006
5.86	18.2922
5.87	18.2834
5.88	18.274
5.89	18.2641
5.9	18.2538
5.91	18.2429
5.92	18.2316
5.93	18.2197
5.94	18.2073
5.95	18.1945
5.96	18.1811
5.97	18.1672
5.98	18.1528
5.99	18.138
6	18.1226
6.01	18.1067
6.02	18.0903
6.03	18.0734
6.04	18.056
6.05	18.0381
6.06	18.0197
6.07	18.0008
6.08	17.9814
6.09	17.9615
6.1	17.941
6.11	17.9201
6.12	17.8987
6.13	17.8768
6.14	17.8543
6.15	17.8314
6.16	17.808
6.17	17.7841
6.18	17.7596
6.19	17.7347
6.2	17.7093
6.21	17.6834
6.22	17.6569
6.23	17.63
6.24	17.6026
6.25	17.5747
6.26	17.5463
6.27	17.5175
6.28	17.4881
6.29	17.4582
6.3	17.4279
6.31	17.3971
6.32	17.3657
6.33	17.3339
6.34	17.3017
6.35	17.2689
6.36	17.2357
6.37	17.202
6.38	17.1678
6.39	17.1331
6.4	17.098
6.41	17.0624
6.42	17.0263
6.43	16.9897
6.44	16.9527
6.45	16.9153
6.46	16.8773
6.47	16.8389
6.48	16.8001
6.49	16.7608
6.5	16.7211
6.51	16.6809
6.52	16.6402
6.53	16.5991
6.54	16.5576
6.55	16.5156
6.56	16.4732
6.57	16.4304
6.58	16.3871
6.59	16.3434
6.6	16.2992
6.61	16.2547
6.62	16.2097
6.63	16.1643
6.64	16.1185
6.65	16.0722
6.66	16.0256
6.67	15.9785
6.68	15.9311
6.69	15.8832
6.7	15.835
6.71	15.7863
6.72	15.7373
6.73	15.6879
6.74	15.6381
6.75	15.5879
6.76	15.5373
6.77	15.4864
6.78	15.4351
6.79	15.3834
6.8	15.3313
6.81	15.2789
6.82	15.2262
6.83	15.173
6.84	15.1196
6.85	15.0658
6.86	15.0116
6.87	14.9571
6.88	14.9023
6.89	14.8471
6.9	14.7916
6.91	14.7358
6.92	14.6797
6.93	14.6233
6.94	14.5665
6.95	14.5095
6.96	14.4521
6.97	14.3944
6.98	14.3365
6.99	14.2782
7	14.2197
7.01	14.1609
7.02	14.1018
7.03	14.0425
7.04	13.9829
7.05	13.923
7.06	13.8628
7.07	13.8025
7.08	13.7418
7.09	13.6809
7.1	13.6198
7.11	13.5584
7.12	13.4968
7.13	13.435
7.14	13.373
7.15	13.3107
7.16	13.2483
7.17	13.1856
7.18	13.1227
7.19	13.0596
7.2	12.9964
7.21	12.9329
7.22	12.8693
7.23	12.8055
7.24	12.7415
7.25	12.6774
7.26	12.613
7.27	12.5486
7.28	12.484
7.29	12.4192
7.3	12.3543
7.31	12.2893
7.32	12.2241
7.33	12.1588
7.34	12.0934
7.35	12.0279
7.36	11.9622
7.37	11.8965
7.38	11.8307
7.39	11.7647
7.4	11.6987
7.41	11.6326
7.42	11.5664
7.43	11.5002
7.44	11.4339
7.45	11.3675
7.46	11.3011
7.47	11.2346
7.48	11.1681
7.49	11.1015
7.5	11.0349
7.51	10.9683
7.52	10.9017
7.53	10.835
7.54	10.7684
7.55	10.7017
7.56	10.635
7.57	10.5684
7.58	10.5017
7.59	10.4351
7.6	10.3685
7.61	10.3019
7.62	10.2354
7.63	10.1689
7.64	10.1024
7.65	10.036
7.66	9.96969
7.67	9.90342
7.68	9.83721
7.69	9.77108
7.7	9.70503
7.71	9.63907
7.72	9.5732
7.73	9.50744
7.74	9.44177
7.75	9.37622
7.76	9.31078
7.77	9.24546
7.78	9.18027
7.79	9.11522
7.8	9.0503
7.81	8.98553
7.82	8.92091
7.83	8.85644
7.84	8.79214
7.85	8.72801
7.86	8.66405
7.87	8.60027
7.88	8.53667
7.89	8.47327
7.9	8.41006
7.91	8.34706
7.92	8.28426
7.93	8.22168
7.94	8.15932
7.95	8.09718
7.96	8.03528
7.97	7.97361
7.98	7.91218
7.99	7.85101
8	7.79008
8.01	7.72942
8.02	7.66902
8.03	7.60889
8.04	7.54904
8.05	7.48947
8.06	7.43019
8.07	7.3712
8.08	7.31251
8.09	7.25412
8.1	7.19604
8.11	7.13828
8.12	7.08084
8.13	7.02373
8.14	6.96695
8.15	6.9105
8.16	6.8544
8.17	6.79864
8.18	6.74324
8.19	6.6882
8.2	6.63352
8.21	6.57921
8.22	6.52527
8.23	6.47172
8.24	6.41855
8.25	6.36577
8.26	6.31339
8.27	6.2614
8.28	6.20983
8.29	6.15866
8.3	6.10791
8.31	6.05758
8.32	6.00768
8.33	5.95821
8.34	5.90917
8.35	5.86058
8.36	5.81243
8.37	5.76474
8.38	5.7175
8.39	5.67072
8.4	5.6244
8.41	5.57856
8.42	5.53319
8.43	5.48831
8.44	5.4439
8.45	5.39999
8.46	5.35657
8.47	5.31365
8.48	5.27123
8.49	5.22932
8.5	5.18793
8.51	5.14704
8.52	5.10668
8.53	5.06685
8.54	5.02755
8.55	4.98878
8.56	4.95055
8.57	4.91286
8.58	4.87572
8.59	4.83913
8.6	4.80309
8.61	4.76762
8.62	4.7327
8.63	4.69836
8.64	4.66459
8.65	4.63139
8.66	4.59877
8.67	4.56674
8.68	4.53529
8.69	4.50443
8.7	4.47417
8.71	4.4445
8.72	4.41544
8.73	4.38698
8.74	4.35914
8.75	4.3319
8.76	4.30528
8.77	4.27928
8.78	4.25391
8.79	4.22916
8.8	4.20504
8.81	4.18155
8.82	4.1587
8.83	4.13648
8.84	4.11491
8.85	4.09399
8.86	4.07371
8.87	4.05409
8.88	4.03512
8.89	4.01681
8.9	3.99915
8.91	3.98216
8.92	3.96584
8.93	3.95018
8.94	3.9352
8.95	3.92089
8.96	3.90725
8.97	3.8943
8.98	3.88202
8.99	3.87043
